"job_id","source","source_url","collection_date","source_job_id","date_posted","original_title","job_title","career_category","seniority_level","company","location","work_mode","employment_type","original_experience","experience_min","experience_max","original_salary","salary_min","salary_max","currency","is_synthetic","posting_year","posting_month","posting_quarter","posting_year_quarter","posting_year_month","is_entry_level","experience_band","salary_disclosed","salary_midpoint","salary_band_lkr","salary_band_usd","skill_count","skill_names_concat","has_prog_lang","has_cloud_devops","has_framework","has_database"
"SYN_00259","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2020-06-03","Senior Scrum Master","Senior Scrum Master","Management & Business Analysis","Senior","Calcey Technologies","Battaramulla","Hybrid","Full-time","4 to 8 years commercial experience",4,8,"Competitive Package",NA,NA,NA,TRUE,2020,6,"Q2","2020-Q2","2020-06",FALSE,"2-4 Years (Mid-Level)",FALSE,NA,"Undisclosed / Non-LKR","Undisclosed / Non-USD",5,"Requirements Analysis; SQL; Project Management; Agile; JIRA",FALSE,FALSE,FALSE,TRUE
"SYN_00260","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2016-06-17","Cloud Engineer","Cloud Engineer","Cloud & DevOps","Mid","Sysco LABS Sri Lanka","Colombo","On-site","Full-time","Minimum 2+ years experience",2,5,"LKR 360,000 - 486,000",360000,486000,"LKR",TRUE,2016,6,"Q2","2016-Q2","2016-06",FALSE,"2-4 Years (Mid-Level)",TRUE,423000,"300k - 500k LKR","Undisclosed / Non-USD",6,"Terraform; Azure; Linux; CI/CD; Docker; Kubernetes",FALSE,TRUE,FALSE,FALSE
"SYN_00261","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2022-12-28","Site Reliability Engineer","Site Reliability Engineer","Cloud & DevOps","Mid","Tiqri Sri Lanka","Colombo","Remote","Full-time","Minimum 2+ years experience",2,4,"LKR 360,000 - 450,000",360000,450000,"LKR",TRUE,2022,12,"Q4","2022-Q4","2022-12",FALSE,"2-4 Years (Mid-Level)",TRUE,405000,"300k - 500k LKR","Undisclosed / Non-USD",6,"Kubernetes; AWS; Terraform; CI/CD; Docker; Azure",FALSE,TRUE,FALSE,FALSE
"SYN_00262","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2022-08-26","Senior Frontend Developer","Senior Frontend Developer","Software Engineering","Senior","gapstars","Colombo","Hybrid","Full-time","5 to 8 years commercial experience",5,8,"LKR 550,000 - 742,500",550000,742500,"LKR",TRUE,2022,8,"Q3","2022-Q3","2022-08",FALSE,"5-7 Years (Senior)",TRUE,646250,"500k - 750k LKR","Undisclosed / Non-USD",4,"TypeScript; Python; .NET; REST API",TRUE,FALSE,TRUE,FALSE
"SYN_00263","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2024-02-22","Senior Software Engineer","Senior Software Engineer","Software Engineering","Senior","Virtusa Sri Lanka","Kandy","Hybrid","Full-time","5 to 8 years commercial experience",5,8,"LKR 650,000 - 877,500",650000,877500,"LKR",TRUE,2024,2,"Q1","2024-Q1","2024-02",FALSE,"5-7 Years (Senior)",TRUE,763750,"750k+ LKR","Undisclosed / Non-USD",4,"Spring Boot; Node.js; Docker; TypeScript",TRUE,TRUE,TRUE,FALSE
"SYN_00264","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2016-06-26","Associate Tech Lead","Associate Tech Lead","Software Engineering","Junior","WSO2","Kandy","Hybrid","Full-time","1-3 years relevant experience",1,3,"Attractive Remuneration",NA,NA,NA,TRUE,2016,6,"Q2","2016-Q2","2016-06",TRUE,"0-1 Years (Entry/Junior)",FALSE,NA,"Undisclosed / Non-LKR","Undisclosed / Non-USD",5,"REST API; TypeScript; Python; Node.js; MySQL",TRUE,FALSE,TRUE,TRUE
"SYN_00265","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2025-12-21","Software Developer","Software Developer","Software Engineering","Mid","Tiqri Sri Lanka","Galle","Hybrid","Full-time","Minimum 2+ years experience",2,4,"Market Competitive",NA,NA,NA,TRUE,2025,12,"Q4","2025-Q4","2025-12",FALSE,"2-4 Years (Mid-Level)",FALSE,NA,"Undisclosed / Non-LKR","Undisclosed / Non-USD",6,"TypeScript; Spring Boot; C#; Java; REST API; PostgreSQL",TRUE,FALSE,TRUE,TRUE
"SYN_00266","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2019-03-13","SE","Software Engineer","Software Engineering","Mid","gapstars","Remote","On-site","Full-time","Minimum 2+ years experience",2,5,"Negotiable",NA,NA,NA,TRUE,2019,3,"Q1","2019-Q1","2019-03",FALSE,"2-4 Years (Mid-Level)",FALSE,NA,"Undisclosed / Non-LKR","Undisclosed / Non-USD",5,"TypeScript; Spring Boot; Node.js; PostgreSQL; Java",TRUE,FALSE,TRUE,TRUE
"SYN_00267","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2018-04-28","Full Stack Dev","Full Stack Developer","Software Engineering","Junior","Sampath Bank IT","Colombo","On-site","Full-time","0-2 years relevant experience",0,2,"Negotiable",NA,NA,NA,TRUE,2018,4,"Q2","2018-Q2","2018-04",TRUE,"0-1 Years (Entry/Junior)",FALSE,NA,"Undisclosed / Non-LKR","Undisclosed / Non-USD",4,"Spring Boot; Node.js; React; Python",TRUE,FALSE,TRUE,FALSE
"SYN_00268","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2022-08-31","Software Engineering Intern","Software Engineering Intern","Software Engineering","Intern","hSenid Mobile Solutions","Colombo","On-site","Internship","0-1 year or Undergraduate",0,1,"USD 200 - 300 (Pegged)",200,300,"USD",TRUE,2022,8,"Q3","2022-Q3","2022-08",TRUE,"0-1 Years (Entry/Junior)",TRUE,250,"Undisclosed / Non-LKR","< $1,000 USD",5,"REST API; C#; Docker; Spring Boot; .NET",TRUE,TRUE,TRUE,FALSE
"SYN_00269","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2017-01-07","Platform Engineer","Platform Engineer","Cloud & DevOps","Mid","Pearson Lanka","Colombo","On-site","Full-time","Minimum 3+ years experience",3,6,"LKR 260,000 - 325,000",260000,325000,"LKR",TRUE,2017,1,"Q1","2017-Q1","2017-01",FALSE,"2-4 Years (Mid-Level)",TRUE,292500,"150k - 300k LKR","Undisclosed / Non-USD",6,"CI/CD; Kubernetes; Terraform; AWS; Linux; Docker",FALSE,TRUE,FALSE,FALSE
"SYN_00270","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2018-03-15","Quality Assurance Analyst","Quality Assurance Analyst","QA & Test Automation","Mid","IFS Sri Lanka","Battaramulla","Remote","Full-time","Minimum 2+ years experience",2,4,"LKR 240,000 - 3e+05",240000,3e+05,"LKR",TRUE,2018,3,"Q1","2018-Q1","2018-03",FALSE,"2-4 Years (Mid-Level)",TRUE,270000,"150k - 300k LKR","Undisclosed / Non-USD",6,"Playwright; Selenium; Java; JMeter; Manual Testing; Postman",TRUE,FALSE,FALSE,FALSE
"SYN_00271","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2020-07-17","Associate Data Scientist","Associate Data Scientist","Data & AI / ML","Junior","DirectFN","Remote","Remote","Full-time","1-3 years relevant experience",1,3,"Negotiable",NA,NA,NA,TRUE,2020,7,"Q3","2020-Q3","2020-07",TRUE,"0-1 Years (Entry/Junior)",FALSE,NA,"Undisclosed / Non-LKR","Undisclosed / Non-USD",3,"Spark; SQL; PyTorch",FALSE,FALSE,TRUE,TRUE
"SYN_00272","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2025-06-20","Senior Backend Engineer","Senior Backend Engineer","Software Engineering","Senior","Calcey Technologies","Colombo","Hybrid","Full-time","6 to 10 years commercial experience",6,10,"LKR 5e+05 - 675,000",5e+05,675000,"LKR",TRUE,2025,6,"Q2","2025-Q2","2025-06",FALSE,"5-7 Years (Senior)",TRUE,587500,"500k - 750k LKR","Undisclosed / Non-USD",6,"React; Java; .NET; Node.js; Python; REST",TRUE,FALSE,TRUE,FALSE
"SYN_00273","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2016-10-18","SSE","Senior Software Engineer","Software Engineering","Mid","hSenid Mobile Solutions","Remote","On-site","Full-time","Minimum 3+ years experience",3,5,"Attractive Remuneration",NA,NA,NA,TRUE,2016,10,"Q4","2016-Q4","2016-10",FALSE,"2-4 Years (Mid-Level)",FALSE,NA,"Undisclosed / Non-LKR","Undisclosed / Non-USD",6,".NET; Spring Boot; MySQL; C#; Java; PostgreSQL",TRUE,FALSE,TRUE,TRUE
"SYN_00274","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2019-02-17","Associate Full Stack Developer","Associate Full Stack Developer","Software Engineering","Junior","Tiqri Sri Lanka","Colombo","Hybrid","Full-time","1-3 years relevant experience",1,3,"LKR 180,000 - 243,000",180000,243000,"LKR",TRUE,2019,2,"Q1","2019-Q1","2019-02",TRUE,"0-1 Years (Entry/Junior)",TRUE,211500,"150k - 300k LKR","Undisclosed / Non-USD",4,"TypeScript; MySQL; C#; REST API",TRUE,FALSE,FALSE,TRUE
"SYN_00275","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2018-09-30","Backend Engineer","Backend Engineer","Software Engineering","Mid","IFS Sri Lanka","Galle","On-site","Full-time","Minimum 2+ years experience",2,5,"LKR 280,000 - 406,000",280000,406000,"LKR",TRUE,2018,9,"Q3","2018-Q3","2018-09",FALSE,"2-4 Years (Mid-Level)",TRUE,343000,"300k - 500k LKR","Undisclosed / Non-USD",5,".NET; Java; React; REST API; C#",TRUE,FALSE,TRUE,FALSE
"SYN_00276","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2022-07-13","Senior Cloud Engineer","Senior Cloud Engineer","Cloud & DevOps","Mid","Sysco LABS Sri Lanka","Kandy","Hybrid","Full-time","Minimum 3+ years experience",3,5,"Negotiable",NA,NA,NA,TRUE,2022,7,"Q3","2022-Q3","2022-07",FALSE,"2-4 Years (Mid-Level)",FALSE,NA,"Undisclosed / Non-LKR","Undisclosed / Non-USD",4,"Linux; Azure; CI/CD; Kubernetes",FALSE,TRUE,FALSE,FALSE
"SYN_00277","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2023-09-21","Lead Software Engineer","Lead Software Engineer","Software Engineering","Lead","Rootcode","Colombo","Hybrid","Full-time","9+ years leadership experience",9,NA,"LKR 9e+05 - 1,215,000",9e+05,1215000,"LKR",TRUE,2023,9,"Q3","2023-Q3","2023-09",FALSE,"8+ Years (Lead/Principal)",TRUE,1057500,"750k+ LKR","Undisclosed / Non-USD",4,"React; Java; PostgreSQL; TypeScript",TRUE,FALSE,TRUE,TRUE
"SYN_00278","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2016-09-11","DevOps Engineer","DevOps Engineer","Cloud & DevOps","Mid","99x","Colombo","Remote","Full-time","Minimum 3+ years experience",3,6,"Negotiable",NA,NA,NA,TRUE,2016,9,"Q3","2016-Q3","2016-09",FALSE,"2-4 Years (Mid-Level)",FALSE,NA,"Undisclosed / Non-LKR","Undisclosed / Non-USD",5,"AWS; Kubernetes; Docker; Terraform; Linux",FALSE,TRUE,FALSE,FALSE
"SYN_00279","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2026-01-01","Sr. Full-Stack Software Engineer","Senior Full-Stack Software Engineer","Software Engineering","Senior","Virtusa Sri Lanka","Colombo","On-site","Full-time","5 to 7 years commercial experience",5,7,"Market Competitive",NA,NA,NA,TRUE,2026,1,"Q1","2026-Q1","2026-01",FALSE,"5-7 Years (Senior)",FALSE,NA,"Undisclosed / Non-LKR","Undisclosed / Non-USD",5,"REST API; MySQL; Spring Boot; TypeScript; Java",TRUE,FALSE,TRUE,TRUE
"SYN_00280","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2022-05-30","Lead Frontend Developer","Lead Frontend Developer","Software Engineering","Lead","99x","Nawala","Hybrid","Full-time","8+ years leadership experience",8,NA,"Market Competitive",NA,NA,NA,TRUE,2022,5,"Q2","2022-Q2","2022-05",FALSE,"8+ Years (Lead/Principal)",FALSE,NA,"Undisclosed / Non-LKR","Undisclosed / Non-USD",5,"MySQL; Spring Boot; TypeScript; Docker; Java",TRUE,TRUE,TRUE,TRUE
"SYN_00281","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2018-02-11","Senior Data Analyst","Senior Data Analyst","Data & AI / ML","Senior","Axiata Digital Labs","Colombo","On-site","Full-time","5 to 7 years commercial experience",5,7,"Negotiable",NA,NA,NA,TRUE,2018,2,"Q1","2018-Q1","2018-02",FALSE,"5-7 Years (Senior)",FALSE,NA,"Undisclosed / Non-LKR","Undisclosed / Non-USD",4,"PySpark; Python; TensorFlow; PyTorch",TRUE,FALSE,TRUE,FALSE
"SYN_00282","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2017-06-13","Full Stack Dev","Full Stack Developer","Software Engineering","Mid","MillenniumIT ESP","Kandy","Hybrid","Full-time","Minimum 3+ years experience",3,5,"Attractive Remuneration",NA,NA,NA,TRUE,2017,6,"Q2","2017-Q2","2017-06",FALSE,"2-4 Years (Mid-Level)",FALSE,NA,"Undisclosed / Non-LKR","Undisclosed / Non-USD",6,"C#; Node.js; Docker; .NET; MySQL; Python",TRUE,TRUE,TRUE,TRUE
"SYN_00283","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2023-02-09","Principal / Lead BA - IT","Principal / Lead BA - IT","Management & Business Analysis","Lead","DirectFN","Battaramulla","On-site","Full-time","9+ years leadership experience",9,NA,"LKR 1,200,000 - 1,500,000",1200000,1500000,"LKR",TRUE,2023,2,"Q1","2023-Q1","2023-02",FALSE,"8+ Years (Lead/Principal)",TRUE,1350000,"750k+ LKR","Undisclosed / Non-USD",4,"Agile; SQL; Project Management; JIRA",FALSE,FALSE,FALSE,TRUE
"SYN_00284","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2020-12-31","Associate QA Engineer","Associate QA Engineer","QA & Test Automation","Mid","Dialog Axiata","Colombo","Remote","Full-time","Minimum 2+ years experience",2,5,"LKR 420,000 - 588,000",420000,588000,"LKR",TRUE,2020,12,"Q4","2020-Q4","2020-12",FALSE,"2-4 Years (Mid-Level)",TRUE,504000,"500k - 750k LKR","Undisclosed / Non-USD",6,"JMeter; JIRA; Postman; Cypress; Java; Manual Testing",TRUE,FALSE,FALSE,FALSE
"SYN_00285","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2026-03-06","Associate Associate Software Engineer","Associate Associate Software Engineer","Software Engineering","Junior","MillenniumIT ESP","Battaramulla","On-site","Full-time","1-3 years relevant experience",1,3,"Market Competitive",NA,NA,NA,TRUE,2026,3,"Q1","2026-Q1","2026-03",TRUE,"0-1 Years (Entry/Junior)",FALSE,NA,"Undisclosed / Non-LKR","Undisclosed / Non-USD",6,"Node.js; Spring Boot; Python; MySQL; .NET; React",TRUE,FALSE,TRUE,TRUE
"SYN_00286","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2016-01-06","Sr. QA Automation Eng","Senior QA Automation Engineer","QA & Test Automation","Mid","LSEG Sri Lanka","Kandy","Remote","Full-time","Minimum 3+ years experience",3,6,"LKR 260,000 - 364,000",260000,364000,"LKR",TRUE,2016,1,"Q1","2016-Q1","2016-01",FALSE,"2-4 Years (Mid-Level)",TRUE,312000,"300k - 500k LKR","Undisclosed / Non-USD",4,"Playwright; Manual Testing; JIRA; Selenium",FALSE,FALSE,FALSE,FALSE
"SYN_00287","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2017-03-02","Frontend Developer","Frontend Developer","Software Engineering","Mid","Sampath Bank IT","Remote","Hybrid","Full-time","Minimum 3+ years experience",3,6,"Negotiable",NA,NA,NA,TRUE,2017,3,"Q1","2017-Q1","2017-03",FALSE,"2-4 Years (Mid-Level)",FALSE,NA,"Undisclosed / Non-LKR","Undisclosed / Non-USD",5,"Docker; .NET; Python; TypeScript; React",TRUE,TRUE,TRUE,FALSE
"SYN_00288","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2019-07-29","Lead Cloud Engineer","Lead Cloud Engineer","Cloud & DevOps","Lead","Calcey Technologies","Kandy","On-site","Full-time","7+ years leadership experience",7,NA,"Negotiable",NA,NA,NA,TRUE,2019,7,"Q3","2019-Q3","2019-07",FALSE,"5-7 Years (Senior)",FALSE,NA,"Undisclosed / Non-LKR","Undisclosed / Non-USD",5,"CI/CD; AWS; Azure; Terraform; Linux",FALSE,TRUE,FALSE,FALSE
"SYN_00289","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2022-10-19","Associate Software Engineer","Associate Software Engineer","Software Engineering","Junior","Axiata Digital Labs","Colombo","Hybrid","Full-time","0-1 years relevant experience",0,1,"LKR 1e+05 - 135,000",1e+05,135000,"LKR",TRUE,2022,10,"Q4","2022-Q4","2022-10",TRUE,"0-1 Years (Entry/Junior)",TRUE,117500,"< 150k LKR","Undisclosed / Non-USD",3,"React; TypeScript; Docker",TRUE,TRUE,TRUE,FALSE
"SYN_00290","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2021-08-10","Associate Network Engineer","Associate Network Engineer","IT Systems & Infrastructure","Junior","Axiata Digital Labs","Nawala","On-site","Full-time","1-3 years relevant experience",1,3,"Best in Industry",NA,NA,NA,TRUE,2021,8,"Q3","2021-Q3","2021-08",TRUE,"0-1 Years (Entry/Junior)",FALSE,NA,"Undisclosed / Non-LKR","Undisclosed / Non-USD",4,"Linux; TCP/IP; Active Directory; CCNA",FALSE,FALSE,FALSE,FALSE
"SYN_00291","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2017-02-19","Associate Software Engineer","Associate Software Engineer","Software Engineering","Junior","Pearson Lanka","Battaramulla","Hybrid","Full-time","0-1 years relevant experience",0,1,"LKR 120,000 - 162,000",120000,162000,"LKR",TRUE,2017,2,"Q1","2017-Q1","2017-02",TRUE,"0-1 Years (Entry/Junior)",TRUE,141000,"< 150k LKR","Undisclosed / Non-USD",4,"React; MySQL; Spring Boot; REST",FALSE,FALSE,TRUE,TRUE
"SYN_00292","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2023-11-01","Software Eng","Software Engineer","Software Engineering","Mid","CodeGen International","Colombo","Hybrid","Full-time","Minimum 3+ years experience",3,6,"Attractive Remuneration",NA,NA,NA,TRUE,2023,11,"Q4","2023-Q4","2023-11",FALSE,"2-4 Years (Mid-Level)",FALSE,NA,"Undisclosed / Non-LKR","Undisclosed / Non-USD",5,"C#; Java; React; Node.js; .NET",TRUE,FALSE,TRUE,FALSE
"SYN_00293","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2022-12-03","QA & Test Automation Intern","QA & Test Automation Intern","QA & Test Automation","Intern","Mitra Innovation","Colombo","On-site","Internship","0-1 year or Undergraduate",0,1,"LKR 40,000 - 50,000",40000,50000,"LKR",TRUE,2022,12,"Q4","2022-Q4","2022-12",TRUE,"0-1 Years (Entry/Junior)",TRUE,45000,"< 150k LKR","Undisclosed / Non-USD",3,"Playwright; Selenium; Cypress",FALSE,FALSE,FALSE,FALSE
"SYN_00294","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2017-04-06","Sr. Platform Engineer","Senior Platform Engineer","Cloud & DevOps","Senior","Virtusa Sri Lanka","Colombo","On-site","Full-time","5 to 8 years commercial experience",5,8,"Competitive Package",NA,NA,NA,TRUE,2017,4,"Q2","2017-Q2","2017-04",FALSE,"5-7 Years (Senior)",FALSE,NA,"Undisclosed / Non-LKR","Undisclosed / Non-USD",5,"AWS; CI/CD; Azure; Terraform; Linux",FALSE,TRUE,FALSE,FALSE
"SYN_00295","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2025-07-05","Lead Machine Learning Engineer","Lead Machine Learning Engineer","Data & AI / ML","Lead","DirectFN","Nawala","Hybrid","Full-time","7+ years leadership experience",7,NA,"LKR 1,200,000 - 1,680,000",1200000,1680000,"LKR",TRUE,2025,7,"Q3","2025-Q3","2025-07",FALSE,"5-7 Years (Senior)",TRUE,1440000,"750k+ LKR","Undisclosed / Non-USD",4,"Power BI; TensorFlow; PyTorch; PySpark",FALSE,FALSE,TRUE,FALSE
"SYN_00296","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2016-08-01","UI/UX Designer","UI/UX Designer","UI/UX & Product Design","Mid","Virtusa Sri Lanka","Galle","On-site","Full-time","Minimum 2+ years experience",2,5,"LKR 340,000 - 493,000",340000,493000,"LKR",TRUE,2016,8,"Q3","2016-Q3","2016-08",FALSE,"2-4 Years (Mid-Level)",TRUE,416500,"300k - 500k LKR","Undisclosed / Non-USD",3,"Wireframes; Design Systems; User Research",FALSE,FALSE,FALSE,FALSE
"SYN_00297","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2021-02-20","Business Analyst","Business Analyst","Management & Business Analysis","Mid","Mitra Innovation","Battaramulla","Hybrid","Full-time","Minimum 2+ years experience",2,5,"Competitive Package",NA,NA,NA,TRUE,2021,2,"Q1","2021-Q1","2021-02",FALSE,"2-4 Years (Mid-Level)",FALSE,NA,"Undisclosed / Non-LKR","Undisclosed / Non-USD",4,"JIRA; Business Analysis; SQL; Agile",FALSE,FALSE,FALSE,TRUE
"SYN_00298","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2017-08-24","UI Designer","UI Designer","UI/UX & Product Design","Junior","Creative Software","Galle","On-site","Full-time","0-2 years relevant experience",0,2,"Best in Industry",NA,NA,NA,TRUE,2017,8,"Q3","2017-Q3","2017-08",TRUE,"0-1 Years (Entry/Junior)",FALSE,NA,"Undisclosed / Non-LKR","Undisclosed / Non-USD",3,"User Research; Wireframing; Figma",FALSE,FALSE,FALSE,FALSE
"SYN_00299","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2018-05-18","Lead Associate QA Engineer","Lead Associate QA Engineer","QA & Test Automation","Lead","CodeGen International","Colombo","On-site","Full-time","9+ years leadership experience",9,NA,"Negotiable",NA,NA,NA,TRUE,2018,5,"Q2","2018-Q2","2018-05",FALSE,"8+ Years (Lead/Principal)",FALSE,NA,"Undisclosed / Non-LKR","Undisclosed / Non-USD",3,"JIRA; JMeter; Java",TRUE,FALSE,FALSE,FALSE
"SYN_00300","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2020-06-20","QA & Test Automation Intern","QA & Test Automation Intern","QA & Test Automation","Intern","Sysco LABS Sri Lanka","Colombo","On-site","Internship","0-1 year or Undergraduate",0,1,"Market Competitive",NA,NA,NA,TRUE,2020,6,"Q2","2020-Q2","2020-06",TRUE,"0-1 Years (Entry/Junior)",FALSE,NA,"Undisclosed / Non-LKR","Undisclosed / Non-USD",3,"Selenium; Java; JIRA",TRUE,FALSE,FALSE,FALSE
